nr.	cuiio	idno
5834	40987772	1014600021564
5835	40987861	1014600021678
5836	40988116	1014600022000
5837	40988257	1014600021368
5838	40988263	1014600022284
5839	40989073	1014600023247
5840	40989245	1014600023409
5841	40989280	1014600023524
5842	40989328	1014600022686
5843	40989340	1014600023557
5844	40989423	1014600023650
5845	40989699	1014600024059
5846	40989854	1014600024211
5847	40989877	1014600024244
5848	40990509	1014600024967
5849	40990691	1014600025229
5850	40990768	1014600026086
5851	40990877	1014600025425
5852	40991319	1014600025942
5853	40991331	1014600025964
5854	40991762	1014606001999
5855	40994186	1014602003467
5856	40994813	1014608001476
5857	40995694	1014606002701
5858	40995783	1014606002790
5859	40995852	1014604001984
5860	40995978	1014604002143
5861	40995990	1014604002176
5862	40996334	1014605002243
5863	40996529	1014600026499
5864	40997032	1014600027061
5865	40997055	1014600027083
5866	40998043	1014600028426
5867	40998391	1014600029858
5868	40998586	1014600029043
5869	40998592	1014600029054
5870	40998646	1014600029124
5871	40999019	1014600029674
5872	40999137	1014600029836
5873	40999479	1014600030199
5874	40999692	1014600030395
5875	40999901	1014600030672
5876	41000058	1014600030867
5877	41000087	1014600030890
5878	41000153	1014600031048
5879	41000638	1014600031495
5880	41000727	1014600031602
5881	41000756	1014600031646
5882	41002028	1014600028703
5883	41002235	1014600029331
5884	41003476	1014600033477
5885	41004292	1014600036814
5886	41005328	1014600038519
5887	41006186	1014603002180
5888	41006240	1014603002249
5889	41006612	1014611001700
5890	41006701	1014611001799
5891	41006836	1014611001928
5892	41006888	1014611001984
5893	41007439	1014607002719
5894	41007770	1015608000029
5895	41007853	1014606002860
5896	41007899	1014606002907
5897	41008893	1015609000093
5898	41009579	1014602004855
5899	41009711	1014606003225
5900	41010128	1015611000135
5901	41010890	1014600032263
5902	41011151	1014600032562
5903	41011174	1014600032584
5904	41011257	1014600032698
5905	41011323	1014600032805
5906	41011352	1014600032849
5907	41011547	1014600033097
5908	41011688	1014600033307
5909	41011872	1014600033684
5910	41011889	1014600033695
5911	41011984	1014600033525
5912	41012245	1014600034005
5913	41012475	1014600034197
5914	41012541	1014600034304
5915	41012653	1014600034500
5916	41012825	1014600034485
5917	41013256	1014600035138
5918	41013523	1014600035471
5919	41013701	1014600035666
5920	41014863	1014600037121
5921	41014876	1014600037110
5922	41015019	1014600037327
5923	41015060	1014600037408
5924	41015427	1014600037741
5925	41015444	1014600037774
5926	41015812	1014600038265
5927	41016025	1014600038416
5928	41016154	1014600038634
5929	41016243	1014600038737
5930	41016483	1014600039055
5931	41016591	1014600039228
5932	41016958	1014600039642
5933	41017030	1014600039778
5934	41017343	1014600040156
5935	41017716	1014600040709
5936	41017900	1014600040950
5937	41017975	1014600042161
5938	41018271	1014600041290
5939	41018437	1014600041522
5940	41018791	1014600041979
5941	41019000	1014600042275
5942	41019425	1014600042895
5943	41019490	1014600042987
5944	41019684	1014600043102
5945	41019750	1014600043227
5946	41019810	1014600043319
5947	41019849	1014600043342
5948	41020032	1014600043629
5949	41020919	1015605000305
5950	41021066	1015604000135
5951	41021528	1015606000450
5952	41021729	1015602000452
5953	41022505	1015604000777
5954	41022516	1015602000739
5955	41022858	1015609000303
5956	41023958	1015607000594
5957	41024892	1015602001792
5958	41024981	1015608000487
5959	41025472	1015600000768
5960	41025578	1015600000986
5961	41025621	1015600000470
5962	41025928	1015600001167
5963	41025970	1015600001260
5964	41025992	1015600001293
5965	41026508	1015600001880
5966	41027034	1015600002452
5967	41027146	1015600002821
5968	41027169	1015600002832
5969	41027376	1015600003208
5970	41027436	1015600003286
5971	41027471	1015600003345
5972	41027502	1015600003378
5973	41028016	1015600003987
5974	41028520	1015600004630
5975	41028967	1015600005280
5976	41028988	1015600005305
5977	41029369	1015600005800
5978	41029375	1015600005844
5979	41029435	1015600005707
5980	41029576	1015600006128
5981	41029866	1015600006645
5982	41029955	1015600006748
5983	41030467	1014600039664
5984	41031121	1014600041393
5985	41032070	1014600042806
5986	41034011	1015600005084
5987	41035281	1015600007343
5988	41035424	1015600007594
5989	41035482	1015600007675
5990	41035542	1015600007697
5991	41035737	1015600008030
5992	41035890	1015600008351
5993	41035950	1015600008524
5994	41036010	1015600008306
5995	41036079	1015600008443
5996	41036122	1015600008498
5997	41036292	1015600008731
5998	41036369	1015600008845
5999	41036524	1015600009152
6000	41036607	1015600009048
6001	41036620	1015600008856
6002	41037972	1015600010851
6003	41038405	1015600011906
6004	41038606	1015600011652
6005	41038658	1015600011711
6006	41038931	1015600012062
6007	41039014	1015600012143
6008	41039445	1015600012774
6009	41039770	1015609000875
6010	41040514	1015604000814
6011	41040655	1015604000984
6012	41040879	1015605000822
6013	41041057	1015605001014
6014	41041169	1015602001862
6015	41041198	1015602001909
6016	41041376	1015602002113
6017	41041382	1015602002102
6018	41042111	1015606001608
6019	41042298	1015606001974
6020	41042453	1015602002331
6021	41042743	1015609001285
6022	41043228	1015605001081
6023	41043458	1015605001335
6024	41043518	1015602002504
6025	41043607	1015602002607
6026	41043613	1015602002629
6027	41044044	1015604001501
6028	41044142	1015611000962
6029	41044268	1015611001095
6030	41044274	1015611001109
6031	41045262	1015600008535
6032	41045629	1015600010275
6033	41046132	1015600013254
6034	41046617	1015600016129
6035	41047189	1023606003399
6036	41048332	1015600019647
6037	41048450	1015600020335
6038	41049053	1023606006242
6039	41049550	1015600013184
6040	41049610	1015600013140
6041	41049863	1015600013715
6042	41049870	1015600013726
6043	41049923	1015600013575
6044	41050530	1015600014572
6045	41051104	1015600014860
6046	41051475	1015600015616
6047	41051558	1015600015672
6048	41051736	1015600016071
6049	41051890	1015600016392
6050	41052049	1015600016439
6051	41052167	1015600016613
6052	41052641	1015600017171
6053	41052983	1015600017573
6054	41053066	1015600017676
6055	41053391	1015600017953
6056	41053528	1015600017850
6057	41053540	1015600018189
6058	41053592	1015600018499
6059	41053669	1015600018271
6060	41053899	1015600018558
6061	41053994	1015600018673
6062	41054091	1015607001362
6063	41054108	1015607001373
6064	41054315	1015603001375
6065	41056260	1015605001612
6066	41056426	1015602003132
6067	41056461	1015602003235
6068	41056521	1015602003305
6069	41057265	1015611001796
6070	41057271	1015611001800
6071	41057511	1015603002877
6072	41058201	1015609002363
6073	41058520	1015607001650
6074	41059206	1015600018846
6075	41059258	1015600019245
6076	41059301	1015600019049
6077	41059494	1015600019555
6078	41059502	1015600019577
6079	41059784	1015600019843
6080	41059809	1015600019876
6081	41059844	1015600019913
6082	41059904	1015600020014
6083	41060059	1015600020195
6084	41060066	1015600020209
6085	41060451	1015600020645
6086	41060497	1015600020715
6087	41060758	1015600021000
6088	41060764	1015600021022
6089	41060818	1015600021114
6090	41060936	1015600021262
6091	41060971	1015600021332
6092	41061048	1015600021387
6093	41061746	1015600022339
6094	41061901	1015600022557
6095	41062071	1015600021309
6096	41062237	1015600022904
6097	41062243	1015600022889
6098	41062384	1015600023141
6099	41063066	1015600024090
6100	41063225	1015600024023
6101	41063254	1015600024126
6102	41063389	1015600024388
6103	41063461	1015600024377
6104	41063643	1015600024768
6105	41063780	1015600024953
6106	41063834	1015600025042
6107	41063886	1015600025101
6108	41063892	1015600025123
6109	41063946	1015600027024
6110	41064472	1015600025709
6111	41064621	1015600025950
6112	41064696	1015600026072
6113	41064727	1015600025857
6114	41064747	1015600025983
6115	41065263	1015600026876
6116	41065371	1015600027149
6117	41065804	1015600027677
6118	41065905	1015600029925
6119	41065974	1015600027493
6120	41066057	1015600027770
6121	41066695	1015600028526
6122	41066933	1015600028973
6123	41067246	1015600029224
6124	41067269	1015600029408
6125	41067298	1015600029453
6126	41067329	1015600029501
6127	41067819	1015600030141
6128	41068027	1015600030196
6129	41068205	1015600030657
6130	41068369	1015600030484
6131	41068748	1015600023336
6132	41068777	1015600023509
6133	41069044	1017600019559
6134	41070879	1017603006341
6135	41072589	1015600043202
6136	41073212	1015608001152
6137	41073301	1015608001255
6138	41073318	1015608001266
6139	41074252	1015609002536
6140	41074281	1015609002569
6141	41074832	1015602004368
6142	41074890	1015602004427
6143	41075553	1015605002457
6144	41075625	1015607002118
6145	41075820	1015607002381
6146	41076423	1015609003005
6147	41076630	1015602004689
6148	41076771	1015602004852
6149	41076819	1015606004171
6150	41076966	1015606004687
6151	41078110	1015600032293
6152	41078623	1015600031643
6153	41078652	1015600031698
6154	41079203	1015600032606
6155	41079226	1015600032374
6156	41079261	1015600032444
6157	41079321	1015600032640
6158	41079597	1015600032824
6159	41079841	1015600033050
6160	41079901	1015600033371
6161	41080057	1015600033496
6162	41080092	1015600033577
6163	41080198	1015600033795
6164	41080318	1015600033599
6165	41080502	1015600034415
6166	41080548	1015600034644
6167	41080608	1015600034013
6168	41080666	1015600034079
6169	41080703	1015600034149
6170	41080821	1015600034404
6171	41080850	1015600034482
6172	41080933	1015600034574
6173	41081692	1015600035227
6174	41081986	1015600035940
6175	41082139	1015600035984
6176	41082530	1015600036796
6177	41083038	1015600037313
6178	41083067	1015600037357
6179	41083529	1015600037944
6180	41083535	1015600037955
6181	41083570	1015600037999
6182	41083676	1015600037726
6183	41083707	1015600037771
6184	41083736	1015600037829
6185	41084012	1015600038262
6186	41084753	1015600038882
6187	41084983	1015600039421
6188	41085190	1015600039878
6189	41085474	1015600040108
6190	41085801	1015600040599
6191	41085988	1015600041172
6192	41085994	1015600041493
6193	41086025	1015600040326
6194	41086404	1015600041231
6195	41086433	1015600040991
6196	41086522	1015600041301
6197	41086551	1015600041334
6198	41086611	1015600041471
6199	41086864	1015600041448
6200	41087160	1015600042021
6201	41087473	1015600042629
6202	41087740	1015604002896
6203	41087964	1015603004561
6204	41088449	1015602005608
6205	41088656	1015611002519
6206	41089325	1016609000218
6207	41089456	1016602000024
6208	41089791	1016606000321
6209	41089905	1016606000594
6210	41090185	1016604000394
6211	41090558	1016607000339
6212	41091440	1016611000383
6213	41091954	1016602000932
6214	41093692	1015600037427
6215	41094484	1016600001810
6216	41097276	1015600042423
6217	41097419	1015600042744
6218	41097690	1015600043279
6219	41097773	1015600043420
6220	41097796	1016600000064
6221	41097997	1016600000628
6222	41098040	1016600000857
6223	41098318	1016600000651
6224	41098608	1016600000824
6225	41098689	1016600000983
6226	41098714	1016600000879
6227	41098761	1016600001670
6228	41098889	1016600001027
6229	41098933	1016600001142
6230	41099476	1016600001968
6231	41099524	1016600002161
6232	41099789	1016600002116
6233	41100162	1016600002840
6234	41100239	1016600003180
6235	41100506	1016600002828
6236	41100535	1016600002884
6237	41100541	1016600002910
6238	41100682	1016600003205
6239	41100914	1016600003593
6240	41100920	1016600003630
6241	41100956	1016600003663
6242	41101397	1016600004084
6243	41101486	1016600004257
6244	41101629	1016600004202
6245	41101658	1016600004280
6246	41101670	1016600004372
6247	41101753	1016600004637
6248	41101865	1016600004648
6249	41101919	1016600004811
6250	41102095	1016606000918
6251	41102215	1016606001096
6252	41102600	1016602001445
6253	41102913	1016604000682
6254	41103077	1016604001092
6255	41103083	1016604001106
6256	41103568	1016606001443
6257	41103574	1016606001454
6258	41103634	1016606001535
6259	41104295	1016611000707
6260	41104390	1016611000800
6261	41104763	1016602001881
6262	41105047	1016608000554
6263	41105099	1016608000602
6264	41105432	1016609000919
6265	41105583	1016609001097
6266	41105739	1016606001904
6267	41106704	1016604001612
6268	41107075	1016600005690
6269	41107141	1016600005357
6270	41107371	1016600002806
6271	41107448	1016600005656
6272	41107721	1016600006136
6273	41107827	1016600006273
6274	41107939	1016600006572
6275	41108206	1016600006387
6276	41108347	1016600006697
6277	41108494	1016600007074
6278	41108979	1016600007258
6279	41109482	1016600008462
6280	41109625	1016600007719
6281	41109683	1016600007797
6282	41109759	1016600007959
6283	41110153	1016600006099
6284	41110841	1016600009643
6285	41110901	1016600009791
6286	41111421	1016600010319
6287	41111651	1016600010733
6288	41111740	1016600010870
6289	41111869	1016600011165
6290	41111970	1016600011534
6291	41112142	1016600010984
6292	41112171	1016600011040
6293	41112426	1016600011659
6294	41112521	1016600011888
6295	41112544	1016600011936
6296	41112573	1016600011970
6297	41112834	1016600011752
6298	41112969	1016600012162
6299	41112981	1016600012472
6300	41112998	1016600012494
6301	41113029	1016600012656
6302	41113408	1016600013055
6303	41113911	1016600013273
6304	41113977	1016600013424
6305	41114052	1016600013620
6306	41114218	1016600013860
6307	41114612	1016600014133
6308	41115139	1016600015026
6309	41115212	1016600014649
6310	41115301	1016600015060
6311	41115436	1016600015750
6312	41115867	1016600015923
6313	41115962	1016600016067
6314	41116884	1016605001181
6315	41117336	1016602002512
6316	41117547	1016602002729
6317	41117553	1016602002752
6318	41117926	1016604001715
6319	41118162	1016604002055
6320	41118541	1016611001210
6321	41118624	1016611001313
6322	41118848	1016602002855
6323	41120070	1016606002602
6324	41120762	1016608001034
6325	41121862	1016600009894
6326	41121945	1016600010940
6327	41122028	1016600012357
6328	41122815	1016600021638
6329	41122991	1016600023403
6330	41123217	1016600023311
6331	41123542	1016600025821
6332	41123714	1023606009357
6333	41124725	1023604005252
6334	41126061	1016600016355
6335	41126078	1016600016540
6336	41126233	1016600016481
6337	41126457	1016600016713
6338	41126486	1016600016768
6339	41126569	1016600017145
6340	41126823	1016600017134
6341	41127126	1016600017592
6342	41127155	1016600017709
6343	41127540	1016600018061
6344	41127669	1016600018131
6345	41127675	1016600018142
6346	41127770	1016600018348
6347	41128214	1016600019286
6348	41128226	1016600019301
6349	41128344	1016600019242
6350	41128491	1016600019275
6351	41128737	1016600019987
6352	41128841	1016600019703
6353	41128858	1016600019714
6354	41129237	1016600020099
6355	41129266	1016600020170
6356	41129295	1016600020228
6357	41129527	1016600020790
6358	41129585	1016600020734
6359	41129728	1016600021454
6360	41129757	1016600021502
6361	41129970	1016600022004
6362	41130648	1016600022369
6363	41131122	1016600022130
6364	41131398	1016600023676
6365	41131622	1016600022853
6366	41131671	1016600022945
6367	41131866	1016600023274
6368	41131961	1016600023540
6369	41131978	1016600023573
6370	41132475	1016600023872
6371	41132529	1016600023997
6372	41132854	1016600024547
6373	41132966	1016600024950
6374	41133013	1016600025153
6375	41133090	1016600025407
6376	41133196	1016600025647
6377	41133262	1016600024765
6378	41133351	1016600024961
6379	41133463	1016600025164
6380	41133629	1016600025511
6381	41133894	1016600026286
6382	41133954	1016600025809
6383	41134209	1016600026574
6384	41134238	1016600026644
6385	41134250	1016600026736
6386	41134296	1016600026895
6387	41134592	1016600026884
6388	41134758	1016600027087
6389	41134770	1016600027180
6390	41134847	1016600027032
6391	41134876	1016600027227
6392	41135315	1016600027490
6393	41135350	1016600027700
6394	41136119	1016611002022
6395	41136195	1016601000153
6396	41136869	1016606002990
6397	41136935	1016606003300
6398	41137739	1016605001778
6399	41138153	1016609002692
6400	41138511	1016602004033
6401	41138532	1016602004077
6402	41138740	1016603002449
6403	41138992	1016611002479
6404	41139336	1016608002592
6405	41139402	1016608003049
6406	41139419	1016608003500
6407	41140144	1016606004053
6408	41140380	1016606004330
6409	41140546	1016600028501
6410	41140552	1016600028534
6411	41140606	1016600028626
6412	41140747	1016600028497
6413	41140826	1016600028176
6414	41141215	1016600029162
6415	41141439	1016600030207
6416	41141636	1016600029014
6417	41142152	1016600030481
6418	41142172	1016600030506
6419	41142446	1016600031226
6420	41142841	1016600031363
6421	41142930	1016600031743
6422	41143042	1016600032290
6423	41143059	1016600032289
6424	41144188	1016600022299
6425	41144596	1016600034353
6426	41144627	1016600034445
6427	41144892	1016600034364
6428	41145012	1016600033666
6429	41145182	1016600035431
6430	41145199	1016600035442
6431	41146721	1016611003030
6432	41147117	1016602006288
6433	41147198	1016602006370
6434	41148335	1017602000010
6435	41148482	1017602000180
6436	41148648	1017605000147
6437	41149375	1017611001837
6438	41149398	1017611001929
6439	41149903	1017608000252
6440	41149984	1017608000333
6441	41150993	1023611003948
6442	41152006	1016600030562
6443	41152166	1016600033895
6444	41152466	1016600035420
6445	41152911	1016611002882
6446	41152986	1016611002963
6447	41153324	1016600042556
6448	41153603	1017600005295
6449	41153690	1023604005872
6450	41153951	1023606003894
6451	41154886	1016600036069
6452	41154896	1016600036438
6453	41154962	1016600037147
6454	41155559	1016600036944
6455	41155737	1016600037262
6456	41155772	1016600037309
6457	41156197	1016600038454
6458	41156398	1016600039761
6459	41156790	1016600038627
6460	41156866	1016600039093
6461	41156949	1016600039646
6462	41156984	1016600039772
6463	41157009	1016600039842
6464	41157021	1016600039886
6465	41157185	1016600039864
6466	41157268	1016600038867
6467	41157564	1016600039484
6468	41157593	1016600039071
6469	41157664	1016600039956
6470	41157682	1016600040057
6471	41157794	1016600041135
6472	41157825	1016600039923
6473	41157831	1016600040002
6474	41157848	1016600040068
6475	41158374	1016600041490
6476	41158411	1016600041157
6477	41158822	1016600041685
6478	41158842	1016600041755
6479	41158919	1016600041940
6480	41159055	1016600042338
6481	41159072	1016600042408
6482	41159095	1016600042420
6483	41159623	1016600043232
6484	41159907	1017600000360
6485	41160023	1016600043265
6486	41160106	1016600043553
6487	41160135	1016600043656
6488	41160193	1017600000212
6489	41160313	1016600043368
6490	41160394	1017600000371
6491	41160431	1017600000555
6492	41160626	1017600001792
6493	41160738	1017600001518
6494	41161123	1017600001828
6495	41161413	1017600003682
6496	41161436	1017600003729
6497	41161554	1017600004667
6498	41161695	1017600003659
6499	41161726	1017600009673
6500	41162163	1017600003981
6501	41162571	1017600005723
6502	41162757	1017600006845
6503	41162861	1017600005631
6504	41163044	1017600006535
6505	41163323	1017600006971
6506	41163458	1017600007923
6507	41163777	1017600007864
6508	41164015	1017600008355
6509	41164083	1017600008492
6510	41164202	1017600008746
6511	41164759	1017602000250
6512	41165457	1017602000836
6513	41166014	1017604001549
6514	41166623	1017611002133
6515	41166729	1017611002270
6516	41167195	1017602001095
6517	41167309	1017602001224
6518	41168355	1017606001370
6519	41168674	1017611002502
6520	41168817	1017611002649
6521	41169082	1017608000562
6522	41169248	1017600001046
6523	41170369	1017600012505
6524	41170613	1017600013096
6525	41170837	1017600016525
6526	41170903	1017600018297
6527	41170911	1017600018622
6528	41171185	1017600019696
6529	41171363	1017600024267
6530	41171707	1023608003072
6531	41174060	1017600008768
6532	41174077	1017600008816
6533	41174261	1017600008621
6534	41174290	1017600008919
6535	41174968	1017600010361
6536	41175131	1017600010822
6537	41175467	1017600010707
6538	41175881	1017600012228
6539	41175941	1017600012192
6540	41176917	1017600013007
6541	41177319	1017600012701
6542	41177590	1017600014299
6543	41177673	1017600013605
6544	41178081	1017600014691
6545	41178187	1017600015230
6546	41178589	1017600015458
6547	41178922	1017604001882
6548	41178997	1017604001952
6549	41179703	1017605003399
6550	41180391	1017602002162
6551	41181456	1017605003654
6552	41181864	1017609000949
6553	41182912	1017606005002
6554	41183030	1017602002704
6555	41183076	1017602002748
6556	41183248	1017602007732
6557	41183389	1017611004285
6558	41183432	1017611004344
6559	41183455	1017611004366
6560	41183484	1017611004399
6561	41183662	1017600015838
6562	41183722	1017600016101
6563	41183768	1017600016145
6564	41183797	1017600016178
6565	41183805	1017600016189
6566	41183969	1017600016710
6567	41184199	1017600016271
6568	41184236	1017600016422
6569	41184348	1017600016363
6570	41184354	1017600016374
6571	41184644	1017600018242
6572	41184986	1017600017773
6573	41185141	1017600017957
6574	41185170	1017600018725
6575	41185336	1017600018758
6576	41185359	1017600018828
6577	41185589	1017600021325
6578	41185595	1017600021417
6579	41185678	1017600018792
6580	41185738	1017600019227
6581	41185744	1017600019249
6582	41185767	1017600019342
6583	41186318	1017600019755
6584	41186399	1017600020018
6585	41186608	1017600020362
6586	41186620	1017600020409
6587	41186867	1017600021277
6588	41186910	1017600021439
6589	41187246	1017600020775
6590	41187447	1017600021440
6591	41187499	1017600021587
6592	41187890	1017600023754
6593	41188062	1017600022089
6594	41188168	1017600022942
6595	41188180	1017600023042
6596	41188257	1017600023374
6597	41188263	1017600023396
6598	41188607	34851955
6599	41189819	1023604005517
6600	41190389	1023604005492
6601	41192690	1017600029077
6602	41193695	1017605003931
6603	41193838	1017607003500
6604	41194004	1017607004437
6605	41194016	1017607004448
6606	41194462	1017609001256
6607	41194756	1017606005172
6608	41195599	1017603006880
6609	41196512	1017602008902
6610	41197351	1017606008519
6611	41197902	1017602009459
6612	41197919	1017602009460
6613	41198250	1017600024751
6614	41198333	1017600024991
6615	41198534	1017600024474
6616	41199448	1017600026065
6617	41199901	1017600026869
6618	41200248	1017600027095
6619	41200337	1017600027257
6620	41200411	1017600027213
6621	41200596	1017600027590
6622	41200604	1017600027604
6623	41200998	1017600028298
6624	41201325	1017600028069
6625	41201561	1017600028438
6626	41202031	1017600028955
6627	41202129	1017600029309
6628	41202276	1017600029837
6629	41202856	1017600030237
6630	41202902	1017600030363
6631	41204000	1017600032068
6632	41204306	1017600031913
6633	41204677	1017600032297
6634	41204751	1017600032448
6635	41204855	1017600032264
6636	41204915	1017600032415
6637	41205174	1017600032921
6638	41205369	1017600033423
6639	41205458	1017600033652
6640	41205470	1017600033777
6641	41205665	1017600032633
6642	41205783	1017600033021
6643	41205872	1017600033216
6644	41206127	1017600034464
6645	41206239	1017600034707
6646	41206436	1017600033836
6647	41206512	1017600034512
6648	41206541	1017600034523
6649	41206707	1017600035243
6650	41206860	1017600036343
6651	41206877	1017600036365
6652	41207316	1017600035678
6653	41207782	1017608002061
6654	41208014	1017611006625
6655	41208267	1017603007979
6656	41210146	1017607005054
6657	41210258	1017607005168
6658	41210270	1017607005191
6659	41210494	1017611007013
6660	41210525	1017611007183
6661	41210548	1017611007219
6662	41210790	1017602013676
6663	41210815	1017602013768
6664	41211200	1017603008356
6665	41211364	1017604006005
6666	41211909	1017602015902
6667	41212079	1017602016770
6668	41212205	1017606008977
6669	41212754	1017600038668
6670	41212760	1017600039322
6671	41212837	1017600040010
6672	41213133	1017600037823
6673	41213378	1017600046861
6674	41213682	1017600044856
6675	41213771	1017600046090
6676	41213890	1017600050239
6677	41217250	1017600036745
6678	41217303	1017600036918
6679	41217355	1017600037030
6680	41217378	1017600037122
6681	41217421	1017600037199
6682	41217504	1017600037373
6683	41217772	1017600037742
6684	41217875	1017600038185
6685	41218283	1017600038587
6686	41218478	1017600037683
6687	41219302	1017600039377
6688	41219392	1017600039584
6689	41219650	1017600040283
6690	41219727	1017600040537
6691	41219845	1017600041235
6692	41220104	1017600040434
6693	41221322	1017600042933
6694	41221397	1017600043077
6695	41221658	1017600043620
6696	41222244	1017600044889
6697	41222474	1017600044270
6698	41222994	1017600045794
6699	41223611	1017600045657
6700	41223887	1017600046908
6701	41224059	1017600045749
6702	41224191	1017600046023
6703	41224421	1017600047215
6704	41224467	1017600047260
6705	41224510	1017600047374
6706	41224757	1017600047846
6707	41224792	1017600048049
6708	41225136	1017600046850
6709	41225550	1017600048371
6710	41225722	1017600048348
6711	41225892	1017600048670
6712	41226224	1017600049231
6713	41226294	1017600049415
6714	41226399	1017600049585
6715	41226561	1017600049149
6716	41226650	1017600049356
6717	41226673	1017600049404
6718	41226880	1017605005164
6719	41227000	1017605005603
6720	41227129	1017607005249
6721	41227566	1017602017098
6722	41228666	1017605005913
6723	41228732	1018605000018
6724	41229269	1018603000346
6725	41229654	1018609000050
6726	41229944	1018602000110
6727	41230019	1018602000187
6728	41230491	1018607000089
6729	41230539	1018607000137
6730	41230700	1018607000285
6731	41231088	1018602000372
6732	41231800	1023602007838
6733	41233495	1017600049677
6734	41233934	1018600001010
6735	41234112	1018600003380
6736	41234448	1018600005292
6737	41234773	1018600009201
6738	41237205	1017600050701
6739	41237240	1017600050778
6740	41237352	1017600050974
6741	41237412	1017600051144
6742	41237932	1017600051498
6743	41238104	1017600051889
6744	41238156	1017600051971
6745	41238251	1017600052185
6746	41238305	1017600052277
6747	41238452	1017600052015
6748	41238558	1017600052255
6749	41238564	1017600052299
6750	41238601	1017600052325
6751	41238765	1017600052819
6752	41238877	1017600052716
6753	41238958	1017600052750
6754	41238989	1017600053078
6755	41239138	1018600000910
6756	41239345	1017600053089
6757	41239374	1017600053159
6758	41239523	1018600000851
6759	41240456	1018600002246
6760	41240549	1018600003003
6761	41240727	1018600003483
6762	41240762	1018600003553
6763	41242407	1018607000573
6764	41242732	1018611000321
6765	41242844	1018611000446
6766	41242873	1018611000479
6767	41243654	1018604001960
6768	41244027	1018603001527
6769	41244139	1018603001767
6770	41244441	1018605000971
6771	41244754	1018606001610
6772	41244990	1018607000780
6773	41246204	1018600003243
6774	41246322	1018600003472
6775	41246428	1018600003678
6776	41246606	1018600004011
6777	41247051	1018600003793
6778	41247072	1018600004516
6779	41247445	1018600004804
6780	41247770	1018600005513
6781	41247936	1018600006071
6782	41247988	1018600006266
6783	41248255	1018600005638
6784	41248350	1018600005764
6785	41248686	1018600006576
6786	41248864	1018600006451
6787	41248930	1018600006831
6788	41248961	1018600007067
6789	41249036	1018600007274
6790	41249579	1018600008271
6791	41249898	1018600008983
6792	41250111	1018600008444
6793	41250163	1018600008525
6794	41250306	1018600008824
6795	41250341	1018600008916
6796	41250743	1018600010531
6797	41250753	1018600010553
6798	41251105	1018600010829
6799	41251487	1018600012373
6800	41251493	1018600012384
6801	41251702	1018600012339
6802	41252133	1018600013048
6803	41252162	1018600013093
6804	41252245	1018600013325
6805	41252305	1018600013406
6806	41252647	1018600014632
6807	41252914	1018600014126
6808	41252920	1018600014171
6809	41252989	1018600014481
6810	41253003	1018600014540
6811	41253026	1018600014610
6812	41253285	1018600015190
6813	41253316	1018600015248
6814	41253380	1018600015341
6815	41253629	1018600015640
6816	41253641	1018600015710
6817	41253658	1018600015765
6818	41253782	1018600017105
6819	41253888	1018600017585
6820	41254505	1018600017563
6821	41254735	1018600017851
6822	41254971	1018600018766
6823	41255367	1018600018272
6824	41255918	1018602005768
6825	41256591	1018605001129
6826	41256778	1018605001392
6827	41257219	1018607000997
6828	41259632	1018607001341
6829	41260285	1018602008194
6830	41263527	1018600020691
6831	41263616	1018600021997
6832	41263680	1018600024437
6833	41264225	1018600027047
6834	41264811	1018600035000
6835	41265124	1018600038388
6836	41270355	1018600020543
6837	41270734	1018600021908
6838	41271165	1018600021920
6839	41271254	1018600022411
6840	41271314	1018600022879
6841	41271343	1018600020772
6842	41271981	1018600024323
6843	41272041	1018600023669
6844	41272213	1018600024116
6845	41272271	1018600024334
6846	41272331	1018600024415
6847	41272472	1018600024459
6848	41272644	1018600024910
6849	41273342	1018600025803
6850	41273945	1018600027667
6851	41274169	1018600026969
6852	41274347	1018600027302
6853	41274382	1018600027379
6854	41274560	1018600027885
6855	41274703	1018600028284
6856	41274761	1018600028424
6857	41275045	1018600028228
6858	41275074	1018600028332
6859	41275691	1018600028882
6860	41275708	1018600028918
6861	41275720	1018600028941
6862	41276062	1018600029845
6863	41276719	1018600031208
6864	41276866	1018600031091
6865	41277096	1018600032179
6866	41277104	1018600032216
6867	41277147	1018600032261
6868	41277802	1018600032984
6869	41277831	1018600033040
6870	41277989	1018600033419
6871	41278262	1018600033914
6872	41278635	1018600034667
6873	41278687	1018600034782
6874	41278701	1018600034852
6875	41278894	1018600034656
6876	41278948	1018600034829
6877	41279014	1018600034911
6878	41279066	1018600035103
6879	41279327	1018600035893
6880	41279391	1018600036155
6881	41279445	1018600036225
6882	41279899	1020604000223
6883	41280626	1018605001602
6884	41280827	1018603002236
6885	41282016	1018602008356
6886	41282252	1018602008703
6887	41282523	1018606003670
6888	41282683	1018607001776
6889	41283458	1019602010059
6890	41283470	1020602000078
6891	41283814	1018611002288
6892	41284009	1018611002565
6893	41284392	1018602009537
6894	41285262	1018600036616
6895	41285322	1018600036915
6896	41285606	1018600038425
6897	41285658	1018600037727
6898	41285824	1018600038296
6899	41285977	1018600038584
6900	41286103	1018600038724
6901	41286333	1018600039374
6902	41286497	1018600038768
6903	41286586	1018600038942
6904	41286706	1018600039237
6905	41286928	1018600039673
6906	41287025	1018600039891
6907	41287031	1018600039905
6908	41287284	1018600040165
6909	41287410	1018600040741
